,product_id,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,product_category_name,product_master_category_name
9622,e0e2e29a516b06947e388d20aa7bf7a6,58,1139,3,True,40.0,15.0,True,24000.0,bed_bath_table,Home & Living
9623,23227b07fc69250d2fa4be6602011aea,46,171,2,True,45.0,10.0,True,6750.0,bed_bath_table,Home & Living
9624,d435c3fa55cfd37fa04032168ed59cf8,53,704,1,True,80.0,15.0,True,69600.0,home_appliances_2,Appliances
9625,3b363eb5f320bf6f9a812a5dccb8682b,53,2464,1,True,19.0,14.0,True,2926.0,health_beauty,Health & Beauty
9626,8f71fe1e1b5bbb6773e7276b5c37ef65,57,921,5,True,25.0,50.0,True,31250.0,stationery,Stationery & Art
9627,d498e8a880bdf3d26e2b9b3e92c4f424,59,1386,1,True,16.0,20.0,True,3520.0,housewares,Home & Living
9628,c4ca2da40ac17c4b52688ff9a7c041b8,34,132,3,True,17.0,4.0,True,884.0,fashion_bags_accessories,Fashion
9629,619276505340bdbe2845a35afde86cc0,54,1941,1,True,16.0,12.0,True,2304.0,health_beauty,Health & Beauty
9630,b8c5642287f25d5e0e166199264eff95,36,968,3,True,16.0,2.0,True,352.0,fashion_male_clothing,Fashion
9631,bb611cf1352bf9b347e0a3ea5e70fc46,37,601,1,True,34.0,51.0,True,58956.0,housewares,Home & Living
9632,1594082822fb91eb12404f8e79b59e47,57,427,1,True,37.0,60.0,True,82140.0,small_appliances,Appliances
9633,233284251960ee2c45f3bc9e68731630,54,681,1,True,25.0,11.0,True,5775.0,housewares,Home & Living
9634,aa4a9621d7eb2b1de179cd95fdcfe984,46,121,1,True,36.0,4.0,True,4176.0,baby,Toys & Baby
9635,f51f0dff431ac30d20b87401944b10cd,30,754,4,True,28.0,25.0,True,17500.0,sports_leisure,Sports & Outdoors
9636,7013c4044b589394a00c46db7354ddf0,57,783,1,True,18.0,12.0,True,2808.0,watches_gifts,Gifts
9637,9a075ce513162a3fb49c28aa1b6be52a,43,528,1,True,20.0,11.0,True,3300.0,watches_gifts,Gifts
9638,e0884eed28311e4365d93a89ac57eafb,47,423,1,True,27.0,5.0,True,2700.0,audio,Electronics
9639,5b4c8ab4477bb00b57cd5edb1af9aff8,55,1337,4,True,40.0,6.0,True,8400.0,bed_bath_table,Home & Living
9640,c3040abf937069c3552391d63d89ece1,33,1693,1,True,30.0,10.0,True,5100.0,health_beauty,Health & Beauty
9641,6ebb5635bf6deefd63f997cd3e898766,39,63,2,True,28.0,17.0,True,9996.0,pet_shop,Pets
9642,fdad129d8e902058f98862f23dcf6978,35,1101,2,True,42.0,2.0,True,2520.0,computers_accessories,Electronics
9643,c91a4838537a5f096143003b1a72ec58,29,165,2,True,35.0,16.0,True,14000.0,toys,Toys & Baby
9644,d078d453361cd47a1041bf9a20a92774,45,1383,2,True,41.0,16.0,True,26896.0,baby,Toys & Baby
9645,5a6b04657a4c5ee34285d1e4619a96b4,34,1036,1,True,16.0,16.0,True,4096.0,health_beauty,Health & Beauty
9646,e6baba6c7819d44817a76305e082d682,60,1554,4,True,50.0,22.0,True,44000.0,garden_tools,Construction
9647,ae6f0a235fafaf39219b83770a3391bf,30,408,1,True,17.0,17.0,True,4913.0,health_beauty,Health & Beauty
9648,5b7692c4f3cff85f88ad6255269c696c,55,704,1,True,40.0,15.0,True,19200.0,bed_bath_table,Home & Living
9649,1d31f773478bf76f7f9d9d174c3a25e3,59,1653,1,True,16.0,14.0,True,2688.0,sports_leisure,Sports & Outdoors
9650,34133989d0439e38e03a4a772583d206,47,118,2,True,38.0,8.0,True,5472.0,computers_accessories,Electronics
9651,30340dff35b518c0d6013617310ce278,20,101,1,True,16.0,3.0,True,720.0,fashion_bags_accessories,Fashion
9652,0fc7f4e83e0ddb5b32b62487c4bd31c4,40,964,1,True,20.0,15.0,True,4500.0,baby,Toys & Baby
9653,2adfbd64f2dd14f2dac6afe783311859,47,2057,7,True,87.0,8.0,True,7656.0,cool_stuff,Miscellaneous
9654,c1cd85e63e70e6913339ec44e438fab6,40,1382,2,True,19.0,3.0,True,627.0,telephony,Electronics
9655,17f99ae9c53e7e8804b2c78492d11744,48,352,2,True,50.0,11.0,True,6050.0,bed_bath_table,Home & Living
9656,a406f14e110f4ccb46059586e9440400,48,1440,2,True,18.0,6.0,True,1188.0,telephony,Electronics
9657,36876fa11e21f66fcbe91abde34210c5,57,463,1,True,57.0,21.0,True,44289.0,pet_shop,Pets
9658,3e6f2d0265ff6265eb639a8d3027f5a3,10,131,1,True,33.0,22.0,True,23232.0,housewares,Home & Living
9659,c1eee16d856657ad280936810ef3d080,59,1758,1,True,22.0,8.0,True,2992.0,cool_stuff,Miscellaneous
9660,46db0dde1927a25320bf418fa784b2e4,57,1287,1,True,35.0,20.0,True,21000.0,industry_commerce_and_business,Business
9661,80ba61cb89c5cc6f704b91b30fae834c,45,231,6,True,20.0,20.0,True,8000.0,toys,Toys & Baby
9662,72d0cc6588b5d4f4e26007c2e709315c,53,1016,1,True,31.0,51.0,True,25296.0,bed_bath_table,Home & Living
9663,c7d5122ecf640a6affc29798267e5924,54,761,1,True,34.0,20.0,True,13600.0,sports_leisure,Sports & Outdoors
9664,0603d2d85bcc46beb11bd247870c4841,30,66,1,True,55.0,14.0,True,33110.0,bed_bath_table,Home & Living
9665,e0eb83f5cf9560ca3b976eea5dcfdfde,55,258,1,True,32.0,13.0,True,7072.0,garden_tools,Construction
9666,2f0b48ed3b5553d989aed89a6fcd9487,55,1698,1,True,20.0,20.0,True,8000.0,auto,Auto
9667,5f0e89246f7a6648983bdac37e5a16e2,43,973,2,True,35.0,35.0,True,18375.0,fashion_male_clothing,Fashion
9668,9ad4fb75641c9a71f995a06d0386a6f9,59,840,1,True,45.0,20.0,True,40500.0,auto,Auto
9669,f4135cbdece8245560f7be179533797a,32,1306,3,True,17.0,9.0,True,3825.0,electronics,Electronics
9670,b18040a8b795afd0802abd9c3755ea64,41,979,8,True,90.0,20.0,True,45000.0,sports_leisure,Sports & Outdoors
9671,9c020bc35e62119e84cbecb9d92646f0,48,910,3,True,16.0,13.0,True,3328.0,sports_leisure,Sports & Outdoors
9672,574611c3d47537a1e85c2f5d16e7c758,48,1983,1,True,19.0,5.0,True,1140.0,telephony,Electronics
9673,8f12be3216052dac466d43ff8af3ef04,46,589,2,True,16.0,12.0,True,4224.0,cool_stuff,Miscellaneous
9674,8901581464c0fcdb80194ba0fad7e559,31,914,1,True,18.0,14.0,True,4536.0,sports_leisure,Sports & Outdoors
9675,de11bf385785a97ca03b274d98373c76,54,350,2,True,22.0,14.0,True,6776.0,garden_tools,Construction
9676,8d8873c048c8f81781d339a726ec38dc,58,231,2,True,27.0,32.0,True,23328.0,furniture_decor,Furniture
9677,f6abeebe478d565e5e58a5fad0fa60b4,56,537,2,True,25.0,14.0,True,11550.0,computers_accessories,Electronics
9678,2f0f230a6d1c2189c346d0992df870fa,60,607,1,True,30.0,30.0,True,27000.0,bed_bath_table,Home & Living
9679,da8b72e46537fe5af3ade4bc6120f05c,53,168,1,True,16.0,12.0,True,2304.0,health_beauty,Health & Beauty
9680,fc5888c7df7361d2582b2fd195a827eb,51,302,2,True,37.0,23.0,True,29785.0,bed_bath_table,Home & Living
9681,bdb0adfd465b18548a50bafc2a8e8ea6,52,922,3,True,50.0,15.0,True,24000.0,toys,Toys & Baby
9682,54860a1533edf6c65d974441713ead8e,52,1635,1,True,16.0,13.0,True,2704.0,health_beauty,Health & Beauty
9683,5dcdc6c08c7108e2f8e64c65ae092c80,49,366,1,True,16.0,16.0,True,4096.0,sports_leisure,Sports & Outdoors
9684,f6129fe69e08f8a94a3ab1e72d9394b6,44,299,1,True,17.0,27.0,True,7344.0,health_beauty,Health & Beauty
9685,fdde5bfe43004cc06f12152870b951f4,37,1470,2,True,20.0,16.0,True,5120.0,perfumery,Health & Beauty
9686,b5c4801466295e45d80d659858124b4f,56,1291,4,True,32.0,77.0,True,120736.0,baby,Toys & Baby
9687,d97f2d7642b06661e99578b3455f5d58,44,883,4,True,17.0,12.0,True,2448.0,housewares,Home & Living
9688,ba1446377b3e8fb2c3ec8c7b59a0d9ba,53,982,3,True,28.0,9.0,True,4536.0,furniture_decor,Furniture
9689,ed5726c8183554422f610ef95fa19744,54,1018,1,True,20.0,19.0,True,7220.0,health_beauty,Health & Beauty
9690,7d88b5bdd4a526aef4368cc593209f42,50,177,1,True,21.0,10.0,True,4410.0,construction_tools_construction,Construction
9691,4142011fdc688f90a55e3101fcd43e2b,32,567,1,True,15.0,15.0,True,3150.0,cool_stuff,Miscellaneous
9692,c62bc42d383a40b285eee3f95240c817,56,2536,2,True,43.0,8.0,True,11352.0,bed_bath_table,Home & Living
9693,89427567da9c9b075c9dca131535104d,45,111,3,True,50.0,10.0,True,12500.0,toys,Toys & Baby
9694,5b6263339240fc2b980849790e450c70,54,1006,1,True,18.0,6.0,True,1296.0,telephony,Electronics
9695,9d2ff462feaaf88912539b8647e17ab4,42,315,1,True,32.0,16.0,True,8192.0,computers_accessories,Electronics
9696,437773d07b1edcb634d4f4a2ad377be2,25,334,1,True,27.0,2.0,True,864.0,baby,Toys & Baby
9697,6711154203fd685dabc8bf121fb9fde4,49,661,4,True,46.0,14.0,True,16744.0,housewares,Home & Living
9698,e1f3f6e6cd65169825945c5d696f568a,36,177,1,True,16.0,7.0,True,1344.0,perfumery,Health & Beauty
9699,42b0078ac04ecf8c99c00602edceebf5,50,153,2,True,16.0,6.0,True,1344.0,electronics,Electronics
9700,3ee59eac7a0e259bb24ce5270d0bc901,57,655,3,True,18.0,8.0,True,2880.0,fashion_shoes,Fashion
9701,b4d9c32c307674e72fe46c424e3d4824,48,649,2,True,19.0,4.0,True,1520.0,telephony,Electronics
9702,c3e4984fcd36ab7d67ec30a89f745113,44,1223,10,True,40.0,35.0,True,28000.0,auto,Auto
9703,5287ecebd08b76050b10cc7cc75ae0ea,52,1416,3,True,34.0,3.0,True,1734.0,auto,Auto
9704,ac59913424838af366eb7b8cd73a4bcc,54,723,3,True,37.0,30.0,True,33300.0,housewares,Home & Living
9705,47bc2406d0edb0a2ac3cee99de9eec1b,58,273,1,True,45.0,15.0,True,23625.0,bed_bath_table,Home & Living
9706,5b72869222be7f5cc7329bf74f01f6bc,36,2208,2,True,31.0,14.0,True,13454.0,housewares,Home & Living
9707,0f293868e6ee0f67892919e9ca2f83d7,60,559,2,True,31.0,6.0,True,5394.0,bed_bath_table,Home & Living
9708,c77b6d877cddcdb6bdc51621056bad6c,43,181,1,True,17.0,6.0,True,1224.0,auto,Auto
9709,8a2fde854a6f41aae89ce99303a847e8,25,3679,2,True,20.0,10.0,True,3000.0,sports_leisure,Sports & Outdoors
9710,43d6624c213f21168ead351def0ad36a,58,2075,1,True,42.0,19.0,True,19950.0,auto,Auto
9711,87805e636e977dafc7329bb3c4a383d6,60,1047,1,True,18.0,22.0,True,6336.0,housewares,Home & Living
9712,0db0a25da8420d8e6d918b552c3c4891,33,145,1,True,20.0,20.0,True,8000.0,telephony,Electronics
9713,5457c026a643626249213e1e39c31d10,52,980,1,True,19.0,16.0,True,5472.0,perfumery,Health & Beauty
9714,82ed1009173f99aeacc5499e24e9a7a0,31,261,1,True,20.0,10.0,True,6000.0,books_general_interest,Books
9715,2367a519f69c9163cb6261bd2ce42ad4,50,401,1,True,29.0,10.0,True,9860.0,pet_shop,Pets
9716,ffce5ed9e0bcc2e46796b988cdac733b,42,1266,4,True,20.0,15.0,True,6000.0,consoles_games,Toys & Baby
9717,4a36fade797dd8d05c7c1398dc0837d3,43,416,3,True,19.0,3.0,True,627.0,telephony,Electronics
9718,bcb82afcf8487918f4a49822c96634e3,55,418,3,True,23.0,16.0,True,5888.0,computers_accessories,Electronics
9719,64976272fa76578e7bb56f6d6d942ef6,58,1859,3,True,17.0,7.0,True,2023.0,construction_tools_safety,Construction
9720,3a806ac1ab98107febb4ffcf38bc1fac,53,704,3,True,60.0,20.0,True,60000.0,baby,Toys & Baby
9721,592ff96534d1910c18025cee34d5c8de,60,517,4,True,16.0,6.0,True,1344.0,electronics,Electronics
9722,48b68cf8eebb10e4dbf1b1ba6cf00107,31,2737,1,True,16.0,5.0,True,880.0,health_beauty,Health & Beauty
9723,731f32f46216108c900621c487081dcb,49,683,3,True,20.0,20.0,True,8000.0,auto,Auto
9724,7721582bb750762d81850267d19881c1,63,837,1,True,43.0,5.0,True,6450.0,bed_bath_table,Home & Living
9725,2332f34b4b3eb82c326126ed5eef6478,49,647,1,True,30.0,20.0,True,9000.0,health_beauty,Health & Beauty
9726,3fd5f09fc9d1c489bd94669464077ede,47,198,2,True,24.0,7.0,True,2352.0,stationery,Stationery & Art
9727,19b602119b7d4c2ab21b0fe1b4035c2c,58,617,2,True,45.0,4.0,True,6300.0,furniture_decor,Furniture
9728,e87093a08e761c9fbf7dd461227f66c1,57,171,1,True,35.0,15.0,True,13125.0,bed_bath_table,Home & Living
9729,8aba3ad68202f2aeee71c889cb67c9a9,27,852,4,True,53.0,4.0,True,9116.0,stationery,Stationery & Art
9730,a0b0fad03e38e8e5d6d94e229707f2ef,50,413,3,True,20.0,20.0,True,8000.0,computers_accessories,Electronics
9731,1d65224f1873af4a773096f47b5f6727,58,1258,4,True,16.0,12.0,True,2304.0,watches_gifts,Gifts
9732,94db494032587f32dcb342c9a808e8e3,58,330,1,True,50.0,20.0,True,20000.0,furniture_decor,Furniture
9733,b948a6dd0adccdcf3ea81888bf678924,47,791,1,True,40.0,40.0,True,19200.0,baby,Toys & Baby
9734,a7868f5ae25dcf473c8997f82cfd06a3,49,210,5,True,20.0,4.0,True,1200.0,sports_leisure,Sports & Outdoors
9735,64c4be74246020cfdc5124eb48c75f10,51,510,2,True,19.0,13.0,True,3705.0,watches_gifts,Gifts
9736,a79ae5e76295aa86fb2a41afaa708074,32,479,1,True,27.0,11.0,True,6237.0,toys,Toys & Baby
9737,1b9fd1e2ba8bf3e4249ee0c838893e4e,50,479,1,True,48.0,8.0,True,14976.0,bed_bath_table,Home & Living
9738,4a37fea9a17c3cb688dc22802a698a80,53,1187,4,True,30.0,4.0,True,3600.0,cool_stuff,Miscellaneous
9739,2ae5ed1d99afbb14a8b24041a81df16b,43,324,1,True,37.0,9.0,True,9990.0,bed_bath_table,Home & Living
9740,8dad29b3b6c42d0b966e5ea7b5498132,56,700,5,True,26.0,8.0,True,2912.0,consoles_games,Toys & Baby
9741,184908160c13d25f992d86d43cba2e90,38,654,3,True,20.0,4.0,True,880.0,telephony,Electronics
9742,4167a7ae0930579d1f27d465a1a042f0,60,919,1,True,22.0,3.0,True,990.0,health_beauty,Health & Beauty
9743,b250756c5f34998033b1811801686a0c,26,330,2,True,90.0,4.0,True,15480.0,housewares,Home & Living
9744,abff09d5c554ab5e3c1180a55635dca3,21,1811,1,True,30.0,33.0,True,29700.0,pet_shop,Pets
9745,00e41fb1706dc56cc3bbdd2c1d6df362,55,314,1,True,40.0,15.0,True,24000.0,furniture_decor,Furniture
9746,64cc57332d82d99ae365b4f5f1048bd0,53,866,1,True,20.0,7.0,True,2100.0,health_beauty,Health & Beauty
9747,06c76e2e852ec1ce0e14ca8f221f361f,53,149,1,True,20.0,3.0,True,900.0,consoles_games,Toys & Baby
9748,16c1c1a3dc1ddc2fd5e32ae7fe616b0b,52,202,1,True,43.0,8.0,True,12384.0,bed_bath_table,Home & Living
9749,108e8b1d89ab5ff933c64882c075dcab,43,1023,1,True,19.0,18.0,True,5472.0,health_beauty,Health & Beauty
9750,e42ad1ff7ad0843110435858ec10a2c6,49,1236,2,True,65.0,105.0,True,170625.0,sports_leisure,Sports & Outdoors
9751,9e33c417f7f6ba6c1212d91ccbfbe2f5,56,642,1,True,20.0,20.0,True,8000.0,bed_bath_table,Home & Living
9752,76706412ce5e2ae50ebcd57177232861,58,1263,1,True,19.0,5.0,True,1045.0,telephony,Electronics
9753,ed22e5834e262559c99d7b0975e1032e,42,478,1,True,20.0,20.0,True,8000.0,home_confort,Home & Living
9754,7e97894cc00196a56d6ec315c68b2353,20,420,4,True,78.0,20.0,True,59280.0,sports_leisure,Sports & Outdoors
9755,ebadaf46edd2849cbc47c97f99543604,55,170,1,True,18.0,11.0,True,2772.0,watches_gifts,Gifts
9756,39cdb64dad488a6037d828d1cd514255,60,890,2,True,28.0,9.0,True,4536.0,home_construction,Construction
9757,d5d90594fb788acb2a213520f8fdef09,58,571,5,True,17.0,9.0,True,2601.0,fashion_bags_accessories,Fashion
9758,52a6f1209208ec0513d69482286f21db,29,193,2,True,16.0,14.0,True,3136.0,furniture_decor,Furniture
9759,cdce55fb5fbe6b24f00f27364a8afde3,30,1219,1,True,41.0,23.0,True,39606.0,baby,Toys & Baby
9760,199edc405b7080eeba36e77ef66d1ea1,56,2844,3,True,21.0,21.0,True,9261.0,fixed_telephony,Electronics
9761,0d3343f683310b281c291419d96c8132,49,434,1,True,49.0,12.0,True,16464.0,sports_leisure,Sports & Outdoors
9762,c765fb286266d05deb16689631d841e1,53,251,2,True,37.0,6.0,True,6438.0,stationery,Stationery & Art
9763,f59b09413cef2d29c4399a4216bb92a9,31,369,4,True,16.0,9.0,True,1584.0,fashion_bags_accessories,Fashion
9764,8f0ff18b3c249ca69a6a4c6571e38335,60,436,2,True,35.0,10.0,True,12250.0,bed_bath_table,Home & Living
9765,ed996a90597b8541c387ce93622ac44c,59,833,3,True,24.0,2.0,True,816.0,auto,Auto
9766,20e04dcc7b37710b6fe52237cbe2a274,59,1271,2,True,20.0,20.0,True,8000.0,sports_leisure,Sports & Outdoors
9767,cdffe00d071bd489fb4fab5cded4a5a2,59,121,1,True,39.0,16.0,True,24960.0,baby,Toys & Baby
9768,4d7fee7877228c1497477ae53d97c214,28,409,1,True,44.0,14.0,True,24640.0,construction_tools_construction,Construction
9769,dbe30cd7571498ff45963ea671014c6a,54,463,1,True,16.0,40.0,True,19200.0,bed_bath_table,Home & Living
9770,33fb5f691f9219b5d60d856191aea6a4,52,653,4,True,36.0,40.0,True,47520.0,baby,Toys & Baby
9771,9a1671211dbf49fd18dd1bd16cff632d,34,176,1,True,18.0,12.0,True,3888.0,watches_gifts,Gifts
9772,668c1d83312f239e50994fbb06aeb4dd,54,696,3,True,17.0,12.0,True,3060.0,watches_gifts,Gifts
9773,91b9cfd0719e34084376b88cada067b7,54,571,1,True,25.0,15.0,True,5625.0,health_beauty,Health & Beauty
9774,a1efabfd513c691eeb2650e5f04e5cb6,42,779,2,True,16.0,23.0,True,4048.0,sports_leisure,Sports & Outdoors
9775,b6c8f14b68f929e88c57afd30d88c7e5,63,959,2,True,16.0,23.0,True,6992.0,computers_accessories,Electronics
9776,2929be0cb603321a26091c3f376d52df,35,272,2,True,16.0,26.0,True,5824.0,furniture_decor,Furniture
9777,ea5650a1a8c12b9348a0cefff6fb1d24,57,629,1,True,42.0,25.0,True,15750.0,cool_stuff,Miscellaneous
9778,39c077875cf3aa49a65aabe97ea0c0d8,31,530,1,True,16.0,16.0,True,4096.0,computers_accessories,Electronics
9779,fdc52cfa6830ea1f04bc31c0939b2357,52,1125,1,True,16.0,16.0,True,4096.0,audio,Electronics
9780,630e1e89b84dc36567deec47c7e373b1,36,754,2,True,16.0,2.0,True,640.0,fashio_female_clothing,Fashion
9781,c7eaaf164fd5631e52cd54268c113edd,51,658,2,True,17.0,14.0,True,3808.0,garden_tools,Construction
9782,51f69f174d94a288c7c6d03095ccea9b,57,364,1,True,22.0,7.0,True,2156.0,telephony,Electronics
9783,9ab61676eb915c81c3c893adca21364c,56,184,2,True,60.0,10.0,True,30000.0,bed_bath_table,Home & Living
9784,bad4b094223996122f7ac8348faca465,33,338,2,True,16.0,10.0,True,1760.0,fashion_bags_accessories,Fashion
9785,1528d0673079ce2d79d29753b800d76e,58,790,4,True,20.0,7.0,True,2800.0,health_beauty,Health & Beauty
9786,26e4016b8946bc71f7294154866226df,31,1078,2,True,39.0,2.0,True,2340.0,computers_accessories,Electronics
9787,cae79e3b5c787c231543fa415a20b5cc,36,2213,1,True,45.0,45.0,True,24300.0,garden_tools,Construction
9788,bdc1cae635cc5a6a09d9481495b890c6,52,507,3,True,18.0,23.0,True,7452.0,construction_tools_construction,Construction
9789,462a59e8ce95b0cb4df207fce782648c,37,1080,3,True,17.0,5.0,True,2380.0,books_general_interest,Books
9790,f6fa93875f4a7dac03e0a22143f4d815,37,212,2,True,25.0,9.0,True,4275.0,bed_bath_table,Home & Living
9791,be4daa163f6e100a73d7cddcf2a4c4de,29,194,3,True,16.0,2.0,True,736.0,fashion_bags_accessories,Fashion
9792,5a49f099263e18cab64382c04cb76883,35,538,1,True,22.0,13.0,True,4862.0,watches_gifts,Gifts
9793,88d4861333d5a570ffdfc395e90d929d,43,492,1,True,18.0,9.0,True,2592.0,computers_accessories,Electronics
9794,7cfc7d7ac63cfc985e69de48664bc07e,43,569,1,True,16.0,16.0,True,4096.0,watches_gifts,Gifts
9795,e9b92b46e76deca9e27acbb0b6c170fa,37,305,2,True,16.0,12.0,True,2112.0,sports_leisure,Sports & Outdoors
9796,5028e33329174553ee04adc728f3e918,52,503,1,True,74.0,40.0,True,118400.0,pet_shop,Pets
9797,74fc0f00f12925f590846cc41144df80,56,1276,1,True,20.0,10.0,True,2200.0,pet_shop,Pets
9798,199a45cf96d7240df6c364154d370a5d,56,609,2,True,50.0,18.0,True,36000.0,bed_bath_table,Home & Living
9799,2338a290bd0581fde51b770baeddb0a6,49,571,1,True,40.0,10.0,True,12000.0,art,Stationery & Art
9800,17636e3c15333148e25253db631a2d7d,54,487,1,True,20.0,20.0,True,8000.0,fashion_sport,Fashion
9801,436bc964ed67950b4956ce42cda4b350,40,975,2,True,16.0,11.0,True,2288.0,perfumery,Health & Beauty
9802,aa74ebe862c9061d4272681810675a01,43,1236,1,True,21.0,26.0,True,11466.0,sports_leisure,Sports & Outdoors
9803,0884a967f6a45838a8fa6cec1c74cf2f,58,373,3,True,28.0,6.0,True,3864.0,bed_bath_table,Home & Living
9804,805967bd91579942b3caac4ebcc39a54,37,167,2,True,25.0,9.0,True,4275.0,bed_bath_table,Home & Living
9805,5336e9f40a9319a44392237298533904,43,352,1,True,45.0,11.0,True,5445.0,bed_bath_table,Home & Living
9806,ff4f5b008c32f80c3f952b2b56a28e04,43,640,2,True,38.0,26.0,True,39520.0,toys,Toys & Baby
9807,67810bda0db346d0eee1ac3c6314af35,55,476,2,True,48.0,8.0,True,14976.0,bed_bath_table,Home & Living
9808,1c2862e8f831c73dd953c24b3fd5b9e2,60,120,1,True,18.0,30.0,True,8100.0,furniture_decor,Furniture
9809,b3132d56d4953f40e977e0534603e148,57,787,1,True,30.0,42.0,True,25200.0,sports_leisure,Sports & Outdoors
9810,1b58ea6b563c9841db97e6923d18cc69,38,1207,2,True,42.0,25.0,True,15750.0,baby,Toys & Baby
9811,9095a5b548eb913258279d5aea381643,52,634,4,True,40.0,30.0,True,24000.0,bed_bath_table,Home & Living
9812,59c2f10b8a2fb03ed30afa9bb77c9b9f,57,391,1,True,30.0,2.0,True,1200.0,books_imported,Books
9813,f4f8823fb84272f90fd1311532effb71,44,196,2,True,16.0,12.0,True,3072.0,small_appliances,Appliances
9814,ede30543a08093f6211aae6c721fddc3,56,805,1,True,22.0,10.0,True,3520.0,housewares,Home & Living
9815,56cd306d7a869c029cd2f165e4dc928e,58,341,3,True,24.0,2.0,True,816.0,auto,Auto
9816,4bc35700c98f8213fe67fa61ebf4c811,50,554,3,True,16.0,5.0,True,880.0,fashion_bags_accessories,Fashion
9817,e6aa64e6ca59df52c7bd02829516f6e4,58,2243,1,True,20.0,30.0,True,12000.0,sports_leisure,Sports & Outdoors
9818,c1af2dbb7ddaa89a57094a6fde7578bf,58,619,1,True,36.0,51.0,True,27540.0,health_beauty,Health & Beauty
9819,ee9d3ff88f7800b3144967778bb000de,59,765,1,True,25.0,17.0,True,14875.0,bed_bath_table,Home & Living
9820,761989673935a5d17b8ea130576beb2a,55,3854,1,True,26.0,2.0,True,988.0,books_technical,Books
9821,a2151451d8c68ef83187a295422a8334,59,1749,4,True,65.0,3.0,True,8775.0,furniture_decor,Furniture
9822,02f875bbe513c98bf25188a84b42dd39,29,206,4,True,19.0,12.0,True,2736.0,furniture_decor,Furniture
9823,d67c3a409aba425d0b60555276bbefd5,56,382,1,True,16.0,10.0,True,2560.0,bed_bath_table,Home & Living
9824,4228948b18fa440eee77ce59e7051853,55,712,2,True,20.0,20.0,True,8000.0,telephony,Electronics
9825,541e61e8b040cedf91222bb991955748,48,111,1,True,17.0,11.0,True,2244.0,watches_gifts,Gifts
9826,21f3c02a56cb1c530fd3c87a858c562b,54,631,2,True,17.0,12.0,True,2448.0,watches_gifts,Gifts
9827,21a53da27d4b830f32f475a09f0bd54a,57,247,1,True,45.0,15.0,True,23625.0,bed_bath_table,Home & Living
9828,63bff8e34e5c639696856394be9a9ac1,45,209,1,True,16.0,48.0,True,25344.0,stationery,Stationery & Art
9829,5e544127b9716110dc0cf017218896c2,50,1953,1,True,28.0,19.0,True,11172.0,health_beauty,Health & Beauty
9830,ce5a5a85a0704113bd7fd75b3fbaed71,30,115,1,True,19.0,12.0,True,4104.0,bed_bath_table,Home & Living
9831,9fe172fa8e662ca8572cf12abf8bce23,36,412,5,True,16.0,5.0,True,1600.0,fashion_bags_accessories,Fashion
9832,f100f4ee5e2b55d163a3f7c300c24d26,47,483,1,True,20.0,9.0,True,2340.0,health_beauty,Health & Beauty
9833,a412e6de2f924b291fcd8911e0f25eae,20,345,1,True,30.0,28.0,True,17640.0,toys,Toys & Baby
9834,7e4453fdebc830f4198332526054960f,43,1981,3,True,70.0,4.0,True,15400.0,furniture_decor,Furniture
9835,3d514fecadf6cef40a2a32a3c20cd1c8,46,1533,6,True,25.0,16.0,True,6400.0,toys,Toys & Baby
9836,0383c4d17410e421f6a8b905fb9adcbc,53,1254,2,True,43.0,15.0,True,9675.0,garden_tools,Construction
9837,f288cae3916218ec01f708d093b29d4f,59,557,5,True,20.0,5.0,True,1500.0,garden_tools,Construction
9838,188726239018149882525f46706b9bd7,50,639,1,True,22.0,14.0,True,4928.0,watches_gifts,Gifts
9839,1c7bf92052619cc8b84907741fd0cedb,45,691,1,True,18.0,15.0,True,4050.0,sports_leisure,Sports & Outdoors
9840,2fb9e46750ac55362f7b642f12b5835b,28,804,2,True,16.0,6.0,True,1056.0,computers_accessories,Electronics
9841,8734d9a13b93f1f8addd0be7c53b6928,38,674,1,True,20.0,16.0,True,4480.0,dvds_blu_ray,Entertainment
9842,fd3449bd706d46a7196d18bbd38b32f4,60,410,1,True,22.0,24.0,True,11088.0,home_appliances_2,Appliances
9843,c664fefd1535d526b427ea18dab22bd3,54,481,2,True,25.0,16.0,True,6800.0,housewares,Home & Living
9844,635c4d1abbc47f87a51cec367caeccdf,52,566,1,True,22.0,2.0,True,836.0,fashion_bags_accessories,Fashion
9845,0c61745b90fbcbd2a7ac7d3cccde8776,50,140,1,True,20.0,6.0,True,2400.0,health_beauty,Health & Beauty
9846,04be6baed9b1c67197a4b2dd2f5b637c,59,468,1,True,30.0,5.0,True,3000.0,furniture_decor,Furniture
9847,c63ea4621680c1b0fca8864c0564bd78,57,918,1,True,25.0,8.0,True,4600.0,computers_accessories,Electronics
9848,70ad1cce006c26381f72387a1cdb2bf6,45,2495,1,True,16.0,45.0,True,14400.0,computers_accessories,Electronics
9849,8d117b157de0b1a41b75de2833fd4f6e,55,1683,1,True,21.0,13.0,True,3549.0,consoles_games,Toys & Baby
9850,4ba4b0ac2133ce048ceedc2355bec253,52,848,2,True,60.0,15.0,True,40500.0,furniture_living_room,Furniture
9851,6abe34a6ed575743a8803dd6dd7ee5cd,52,1802,2,True,65.0,11.0,True,14300.0,furniture_decor,Furniture
